1,789,2.66,4190.11,83.6,1,Fri Apr 30 18:25:10 2021
1,388,2.99,9554.12,26.4,0,Fri Apr 30 18:25:17 2021
1,256,3.09,14996.09,14.0,0,Fri Apr 30 18:25:17 2021
1,283,3.07,13469.96,16.3,0,Fri Apr 30 18:25:23 2021
1,1405,2.17,1914.59,250.1,0,Fri Apr 30 18:25:23 2021
1,1488,2.10,1752.02,283.2,1,Fri Apr 30 18:25:35 2021
1,1293,2.26,2167.05,210.3,0,Fri Apr 30 18:25:35 2021
1,1500,2.09,1730.00,288.3,0,Fri Apr 30 18:25:41 2021
1,1375,2.19,1978.18,238.9,0,Fri Apr 30 18:25:41 2021
1,1466,2.12,1793.32,274.1,0,Fri Apr 30 18:26:05 2021
1,1610,2.00,1543.48,338.2,0,Fri Apr 30 18:26:05 2021
1,1494,2.10,1740.96,285.7,0,Fri Apr 30 18:26:23 2021
1,1471,2.11,1783.82,276.2,0,Fri Apr 30 18:26:23 2021
1,928,2.55,3412.72,111.4,0,Fri Apr 30 18:26:29 2021
1,1090,2.42,2756.88,150.1,0,Fri Apr 30 18:26:29 2021
1,1609,2.00,1545.06,337.7,0,Fri Apr 30 18:26:35 2021
1,1284,2.27,2189.25,207.3,0,Fri Apr 30 18:26:35 2021
1,1285,2.26,2186.77,207.7,0,Fri Apr 30 18:27:20 2021
1,1167,2.36,2509.00,171.3,0,Fri Apr 30 18:27:20 2021
1,1206,2.33,2395.52,182.8,0,Fri Apr 30 18:27:26 2021
1,1225,2.31,2342.86,188.6,0,Fri Apr 30 18:27:26 2021
1,1167,2.36,2509.00,171.3,1,Fri Apr 30 18:28:41 2021
1,1524,2.07,1687.01,298.6,0,Fri Apr 30 18:28:41 2021
1,1133,2.39,2614.30,161.7,0,Fri Apr 30 18:28:47 2021
1,1296,2.26,2159.72,211.3,0,Fri Apr 30 18:28:47 2021
1,1200,2.33,2412.50,181.0,0,Fri Apr 30 18:28:53 2021
1,1142,2.38,2585.81,164.2,0,Fri Apr 30 18:28:53 2021
1,1073,2.44,2816.40,145.7,0,Fri Apr 30 18:28:59 2021
1,1344,2.22,2046.87,227.8,0,Fri Apr 30 18:28:59 2021
1,1497,2.09,1735.47,287.0,0,Fri Apr 30 18:52:32 2021
1,1487,2.10,1753.87,282.8,0,Fri Apr 30 18:52:32 2021
1,1467,2.12,1791.41,274.5,0,Fri Apr 30 18:52:38 2021
1,1585,2.02,1583.60,326.2,0,Fri Apr 30 18:52:38 2021
1,1535,2.06,1667.75,303.4,0,Fri Apr 30 18:52:44 2021
1,1587,2.02,1580.34,327.2,0,Fri Apr 30 18:52:44 2021
1,1457,2.13,1810.57,270.5,0,Fri Apr 30 18:52:50 2021
1,1597,2.01,1564.18,331.9,0,Fri Apr 30 18:52:50 2021
1,1423,2.15,1877.72,257.0,0,Fri Apr 30 18:52:56 2021
1,1581,2.03,1590.13,324.4,0,Fri Apr 30 18:52:56 2021
1,1587,2.02,1580.34,327.2,0,Fri Apr 30 18:53:02 2021
1,1424,2.15,1875.70,257.4,0,Fri Apr 30 18:53:02 2021
1,1558,2.04,1628.37,313.8,0,Fri Apr 30 18:53:08 2021
1,1453,2.13,1818.31,268.9,0,Fri Apr 30 18:53:08 2021
1,1522,2.07,1690.54,297.7,0,Fri Apr 30 18:53:14 2021
1,1477,2.11,1772.51,278.6,0,Fri Apr 30 18:53:14 2021
1,1563,2.04,1619.96,316.0,0,Fri Apr 30 18:53:20 2021
1,1584,2.02,1585.23,325.8,0,Fri Apr 30 18:53:20 2021
1,1423,2.15,1877.72,257.0,0,Fri Apr 30 18:53:26 2021
1,1515,2.08,1702.97,294.7,0,Fri Apr 30 18:53:26 2021
1,1520,2.08,1694.08,296.8,0,Fri Apr 30 18:53:33 2021
1,1478,2.11,1770.64,279.0,1,Fri Apr 30 18:53:33 2021
1,1498,2.09,1733.64,287.4,0,Fri Apr 30 19:14:20 2021
1,1827,1.83,1241.38,458.7,0,Fri Apr 30 19:14:20 2021
1,1778,1.87,1303.15,428.6,0,Fri Apr 30 19:14:26 2021
1,1773,1.87,1309.64,425.6,0,Fri Apr 30 19:14:26 2021
1,1751,1.89,1338.66,412.7,0,Fri Apr 30 19:14:32 2021
1,1638,1.98,1500.00,352.0,0,Fri Apr 30 19:14:32 2021
1,1629,1.99,1513.81,347.5,0,Fri Apr 30 19:14:38 2021
1,1750,1.89,1340.00,412.2,0,Fri Apr 30 19:14:38 2021
1,1751,1.89,1338.66,412.7,0,Fri Apr 30 19:14:44 2021
1,1825,1.83,1243.84,457.5,1,Fri Apr 30 19:14:44 2021
1,1596,2.01,1565.79,331.4,0,Fri Apr 30 19:14:50 2021
1,1659,1.96,1468.35,362.6,0,Fri Apr 30 19:14:50 2021
1,1767,1.88,1317.49,422.1,1,Fri Apr 30 19:14:57 2021
1,1780,1.87,1300.56,429.8,0,Fri Apr 30 19:14:57 2021
1,1429,2.15,1865.64,259.4,0,Fri Apr 30 19:15:03 2021
1,1346,2.22,2042.35,228.5,0,Fri Apr 30 19:15:03 2021
1,1651,1.97,1480.31,358.5,1,Fri Apr 30 19:15:09 2021
1,1485,2.10,1757.58,281.9,0,Fri Apr 30 19:15:09 2021
1,1617,2.00,1532.47,341.6,0,Fri Apr 30 19:15:21 2021
1,1535,2.06,1667.75,303.4,0,Fri Apr 30 19:15:21 2021
1,1637,1.98,1501.53,351.5,0,Fri Apr 30 19:15:27 2021
1,1635,1.98,1504.59,350.5,0,Fri Apr 30 19:15:27 2021
1,1638,1.98,1500.00,352.0,0,Fri Apr 30 19:15:33 2021
1,1622,1.99,1524.66,344.0,0,Fri Apr 30 19:15:33 2021
1,1535,2.06,1667.75,303.4,0,Fri Apr 30 19:15:39 2021
1,1599,2.01,1560.98,332.9,0,Fri Apr 30 19:15:39 2021
1,1626,1.99,1518.45,346.0,0,Fri Apr 30 19:15:48 2021
1,1628,1.99,1515.36,347.0,0,Fri Apr 30 19:15:48 2021
1,1570,2.03,1608.28,319.2,0,Fri Apr 30 19:15:54 2021
1,1478,2.11,1770.64,279.0,0,Fri Apr 30 19:15:54 2021
1,1535,2.06,1667.75,303.4,0,Fri Apr 30 19:16:00 2021
1,1600,2.01,1559.37,333.4,0,Fri Apr 30 19:16:00 2021
1,1473,2.11,1780.04,277.0,0,Fri Apr 30 19:16:06 2021
1,1566,2.04,1614.94,317.4,0,Fri Apr 30 19:16:06 2021
1,1483,2.10,1761.29,281.1,0,Fri Apr 30 19:16:18 2021
1,1648,1.97,1484.83,357.0,0,Fri Apr 30 19:16:18 2021
1,1479,2.11,1768.76,279.5,0,Fri Apr 30 19:16:24 2021
1,1487,2.10,1753.87,282.8,0,Fri Apr 30 19:16:24 2021
1,1535,2.06,1667.75,303.4,0,Fri Apr 30 19:16:30 2021
1,1500,2.09,1730.00,288.3,0,Fri Apr 30 19:16:30 2021
1,1608,2.00,1546.64,337.2,0,Fri Apr 30 19:16:36 2021
1,1628,1.99,1515.36,347.0,0,Fri Apr 30 19:16:36 2021
1,1482,2.11,1763.16,280.7,0,Fri Apr 30 19:16:42 2021
1,1477,2.11,1772.51,278.6,0,Fri Apr 30 19:16:42 2021
1,1600,2.01,1559.37,333.4,0,Fri Apr 30 19:16:48 2021
1,1616,2.00,1534.03,341.1,0,Fri Apr 30 19:16:48 2021
1,1645,1.97,1489.36,355.5,0,Fri Apr 30 19:16:55 2021
1,1505,2.09,1720.93,290.4,0,Fri Apr 30 19:16:55 2021
1,1708,1.92,1397.54,388.6,1,Fri Apr 30 19:17:07 2021
1,1619,2.00,1529.34,342.6,0,Fri Apr 30 19:17:07 2021
1,1617,2.00,1532.47,341.6,0,Fri Apr 30 19:17:13 2021
1,1633,1.98,1507.65,349.5,0,Fri Apr 30 19:17:13 2021
1,1510,2.08,1711.92,292.5,0,Fri Apr 30 19:17:19 2021
1,1524,2.07,1687.01,298.6,0,Fri Apr 30 19:17:19 2021
1,1555,2.05,1633.44,312.4,0,Fri Apr 30 19:17:25 2021
1,1712,1.92,1391.94,390.8,1,Fri Apr 30 19:17:25 2021
1,1468,2.12,1789.51,274.9,0,Fri Apr 30 19:17:37 2021
1,1571,2.03,1606.62,319.7,0,Fri Apr 30 19:17:37 2021
1,1737,1.90,1357.51,404.7,1,Fri Apr 30 19:17:43 2021
1,1468,2.12,1789.51,274.9,0,Fri Apr 30 19:17:43 2021
1,1472,2.11,1781.93,276.6,0,Fri Apr 30 19:17:50 2021
1,1568,2.04,1611.61,318.3,0,Fri Apr 30 19:17:50 2021
1,1621,1.99,1526.22,343.5,0,Fri Apr 30 19:17:57 2021
1,1625,1.99,1520.00,345.5,0,Fri Apr 30 19:17:57 2021
1,1616,2.00,1534.03,341.1,0,Fri Apr 30 19:18:03 2021
1,1611,2.00,1541.90,338.7,0,Fri Apr 30 19:18:03 2021
1,1603,2.01,1554.59,334.8,0,Fri Apr 30 19:18:09 2021
1,1465,2.12,1795.22,273.7,0,Fri Apr 30 19:18:09 2021
1,1584,2.02,1585.23,325.8,0,Fri Apr 30 19:18:15 2021
1,1474,2.11,1778.15,277.4,0,Fri Apr 30 19:18:15 2021
1,1616,2.00,1534.03,341.1,0,Fri Apr 30 19:18:21 2021
1,1631,1.99,1510.73,348.5,0,Fri Apr 30 19:18:21 2021
1,1488,2.10,1752.02,283.2,0,Fri Apr 30 19:18:33 2021
1,1535,2.06,1667.75,303.4,0,Fri Apr 30 19:18:33 2021
1,1633,1.98,1507.65,349.5,0,Fri Apr 30 19:18:39 2021
1,1572,2.03,1604.96,320.2,1,Fri Apr 30 19:18:39 2021
1,1562,2.04,1621.64,315.6,0,Fri Apr 30 19:18:46 2021
1,1468,2.12,1789.51,274.9,0,Fri Apr 30 19:18:46 2021
1,1618,2.00,1530.90,342.1,0,Fri Apr 30 19:18:52 2021
1,1535,2.06,1667.75,303.4,0,Fri Apr 30 19:18:52 2021
1,1646,1.97,1487.85,356.0,0,Fri Apr 30 19:18:58 2021
1,1525,2.07,1685.25,299.0,0,Fri Apr 30 19:18:58 2021
1,1648,1.97,1484.83,357.0,0,Fri Apr 30 19:19:04 2021
1,1456,2.13,1812.50,270.1,0,Fri Apr 30 19:19:04 2021
1,1463,2.12,1799.04,272.9,0,Fri Apr 30 19:19:10 2021
1,1632,1.98,1509.19,349.0,0,Fri Apr 30 19:19:10 2021
1,1648,1.97,1484.83,357.0,0,Fri Apr 30 19:20:05 2021
1,1626,1.99,1518.45,346.0,0,Fri Apr 30 19:20:05 2021
1,1583,2.02,1586.86,325.3,0,Fri Apr 30 19:20:11 2021
1,1650,1.97,1481.82,358.0,0,Fri Apr 30 19:20:11 2021
1,1503,2.09,1724.55,289.5,0,Fri Apr 30 19:20:17 2021
1,1652,1.97,1478.81,359.0,0,Fri Apr 30 19:20:17 2021
1,1678,1.95,1440.41,372.5,0,Fri Apr 30 19:20:23 2021
1,1529,2.07,1678.22,300.8,0,Fri Apr 30 19:20:23 2021
1,1646,1.97,1487.85,356.0,0,Fri Apr 30 19:20:30 2021
1,1503,2.09,1724.55,289.5,0,Fri Apr 30 19:20:30 2021
1,1593,2.02,1570.62,330.0,0,Fri Apr 30 19:20:36 2021
1,1626,1.99,1518.45,346.0,0,Fri Apr 30 19:20:36 2021
2,1200,2.33,2412.50,181.0,0,Fri Apr 30 19:20:42 2021
2,1227,2.31,2337.41,189.2,0,Fri Apr 30 19:20:42 2021
1,1632,1.98,1509.19,349.0,0,Fri Apr 30 19:20:42 2021
1,1567,2.04,1613.27,317.9,0,Fri Apr 30 19:20:42 2021
2,1135,2.39,2607.93,162.3,0,Fri Apr 30 19:20:48 2021
2,1200,2.33,2412.50,181.0,0,Fri Apr 30 19:20:48 2021
1,1616,2.00,1534.03,341.1,0,Fri Apr 30 19:20:48 2021
1,1531,2.07,1674.72,301.7,0,Fri Apr 30 19:20:48 2021
1,1817,1.84,1253.71,452.4,1,Fri Apr 30 19:20:55 2021
1,1638,1.98,1500.00,352.0,0,Fri Apr 30 19:20:55 2021
2,1221,2.32,2353.81,187.3,0,Fri Apr 30 19:21:00 2021
2,1073,2.44,2816.40,145.7,0,Fri Apr 30 19:21:00 2021
1,1635,1.98,1504.59,350.5,0,Fri Apr 30 19:21:01 2021
1,1654,1.97,1475.82,360.1,0,Fri Apr 30 19:21:01 2021
2,1166,2.36,2512.01,171.0,0,Fri Apr 30 19:21:06 2021
2,1162,2.36,2524.10,169.9,0,Fri Apr 30 19:21:06 2021
1,1659,1.96,1468.35,362.6,0,Fri Apr 30 19:21:07 2021
1,1647,1.97,1486.34,356.5,0,Fri Apr 30 19:21:07 2021
1,1671,1.95,1450.63,368.8,0,Fri Apr 30 19:21:13 2021
1,1535,2.06,1667.75,303.4,0,Fri Apr 30 19:21:13 2021
2,1233,2.31,2321.17,191.0,0,Fri Apr 30 19:21:18 2021
2,1105,2.41,2705.88,154.1,0,Fri Apr 30 19:21:18 2021
1,1648,1.97,1484.83,357.0,0,Fri Apr 30 19:21:19 2021
1,1631,1.99,1510.73,348.5,0,Fri Apr 30 19:21:19 2021
2,1159,2.37,2533.22,169.0,0,Fri Apr 30 19:21:24 2021
2,1140,2.38,2592.11,163.7,0,Fri Apr 30 19:21:24 2021
1,1522,2.07,1690.54,297.7,0,Fri Apr 30 19:21:25 2021
1,1651,1.97,1480.31,358.5,0,Fri Apr 30 19:21:25 2021
2,1163,2.36,2521.07,170.2,0,Fri Apr 30 19:21:31 2021
2,1258,2.29,2255.17,198.9,1,Fri Apr 30 19:21:31 2021
1,1673,1.95,1447.70,369.9,0,Fri Apr 30 19:21:31 2021
1,1805,1.85,1268.70,445.0,1,Fri Apr 30 19:21:31 2021
2,1109,2.41,2692.52,155.2,0,Fri Apr 30 19:21:37 2021
2,1108,2.41,2695.85,154.9,0,Fri Apr 30 19:21:37 2021
2,1246,2.30,2286.52,195.1,0,Fri Apr 30 19:21:43 2021
2,1105,2.41,2705.88,154.1,0,Fri Apr 30 19:21:43 2021
1,1615,2.00,1535.60,340.6,0,Fri Apr 30 19:21:44 2021
1,1681,1.95,1436.05,374.1,1,Fri Apr 30 19:21:44 2021
2,1168,2.36,2505.99,171.6,0,Fri Apr 30 19:21:49 2021
2,1155,2.37,2545.45,167.9,0,Fri Apr 30 19:21:49 2021
1,1647,1.97,1486.34,356.5,0,Fri Apr 30 19:21:50 2021
1,1671,1.95,1450.63,368.8,0,Fri Apr 30 19:21:50 2021
2,1195,2.34,2426.78,179.5,0,Fri Apr 30 19:21:55 2021
2,1106,2.41,2702.53,154.4,0,Fri Apr 30 19:21:55 2021
1,1654,1.97,1475.82,360.1,0,Fri Apr 30 19:21:56 2021
1,1520,2.08,1694.08,296.8,0,Fri Apr 30 19:21:56 2021
2,1116,2.40,2669.35,157.1,0,Fri Apr 30 19:22:01 2021
2,1101,2.41,2719.35,153.1,0,Fri Apr 30 19:22:01 2021
1,1661,1.96,1465.38,363.7,0,Fri Apr 30 19:22:02 2021
1,1599,2.01,1560.98,332.9,0,Fri Apr 30 19:22:02 2021
2,1216,2.32,2367.60,185.8,0,Fri Apr 30 19:22:07 2021
2,1233,2.31,2321.17,191.0,0,Fri Apr 30 19:22:07 2021
1,1563,2.04,1619.96,316.0,0,Fri Apr 30 19:22:08 2021
1,1613,2.00,1538.75,339.6,0,Fri Apr 30 19:22:08 2021
2,1137,2.38,2601.58,162.8,0,Fri Apr 30 19:22:13 2021
2,1195,2.34,2426.78,179.5,0,Fri Apr 30 19:22:13 2021
1,1607,2.00,1548.23,336.7,0,Fri Apr 30 19:22:14 2021
1,1650,1.97,1481.82,358.0,0,Fri Apr 30 19:22:14 2021
1,1648,1.97,1484.83,357.0,0,Fri Apr 30 19:22:20 2021
1,1535,2.06,1667.75,303.4,0,Fri Apr 30 19:22:20 2021
1,1521,2.07,1692.31,297.3,0,Fri Apr 30 19:22:26 2021
1,1577,2.03,1596.70,322.5,0,Fri Apr 30 19:22:26 2021
2,1123,2.40,2646.48,159.0,0,Fri Apr 30 19:22:32 2021
2,1145,2.38,2576.42,165.1,0,Fri Apr 30 19:22:32 2021
1,1591,2.02,1573.85,329.1,0,Fri Apr 30 19:22:32 2021
1,1524,2.07,1687.01,298.6,0,Fri Apr 30 19:22:32 2021
2,1200,2.33,2412.50,181.0,0,Fri Apr 30 19:22:38 2021
2,1138,2.38,2598.42,163.1,0,Fri Apr 30 19:22:38 2021
1,1511,2.08,1710.13,293.0,0,Fri Apr 30 19:22:39 2021
1,1561,2.04,1623.32,315.1,0,Fri Apr 30 19:22:39 2021
2,1106,2.41,2702.53,154.4,0,Fri Apr 30 19:22:45 2021
2,978,2.51,3187.12,122.6,1,Fri Apr 30 19:22:45 2021
1,1618,2.00,1530.90,342.1,0,Fri Apr 30 19:22:45 2021
1,1468,2.12,1789.51,274.9,0,Fri Apr 30 19:22:45 2021
2,1207,2.33,2392.71,183.1,0,Fri Apr 30 19:22:51 2021
2,1135,2.39,2607.93,162.3,1,Fri Apr 30 19:22:51 2021
1,1488,2.10,1752.02,283.2,0,Fri Apr 30 19:22:51 2021
1,1599,2.01,1560.98,332.9,0,Fri Apr 30 19:22:51 2021
2,1083,2.43,2781.16,148.3,0,Fri Apr 30 19:22:57 2021
2,1072,2.44,2819.96,145.5,0,Fri Apr 30 19:22:57 2021
1,1658,1.96,1469.84,362.1,0,Fri Apr 30 19:22:57 2021
1,1505,2.09,1720.93,290.4,0,Fri Apr 30 19:22:57 2021
2,1075,2.43,2809.30,146.2,0,Fri Apr 30 19:23:03 2021
2,1085,2.43,2774.19,148.8,0,Fri Apr 30 19:23:03 2021
1,1619,2.00,1529.34,342.6,0,Fri Apr 30 19:23:03 2021
1,1600,2.01,1559.37,333.4,0,Fri Apr 30 19:23:03 2021
2,1200,2.33,2412.50,181.0,0,Fri Apr 30 19:23:09 2021
2,1087,2.42,2767.25,149.4,0,Fri Apr 30 19:23:09 2021
2,1109,2.41,2692.52,155.2,0,Fri Apr 30 19:23:15 2021
2,1129,2.39,2627.10,160.6,0,Fri Apr 30 19:23:15 2021
1,1661,1.96,1465.38,363.7,0,Fri Apr 30 19:23:15 2021
1,1563,2.04,1619.96,316.0,0,Fri Apr 30 19:23:15 2021
2,1206,2.33,2395.52,182.8,1,Fri Apr 30 19:23:21 2021
2,913,2.56,3485.21,108.1,0,Fri Apr 30 19:23:21 2021
1,1650,1.97,1481.82,358.0,0,Fri Apr 30 19:23:21 2021
1,1535,2.06,1667.75,303.4,0,Fri Apr 30 19:23:21 2021
2,1182,2.35,2464.47,175.7,0,Fri Apr 30 19:23:28 2021
2,1090,2.42,2756.88,150.1,0,Fri Apr 30 19:23:28 2021
1,1649,1.97,1483.32,357.5,0,Fri Apr 30 19:23:27 2021
1,1489,2.10,1750.17,283.6,0,Fri Apr 30 19:23:27 2021
2,1201,2.33,2409.66,181.3,0,Fri Apr 30 19:23:34 2021
2,1153,2.37,2551.60,167.3,0,Fri Apr 30 19:23:34 2021
1,1488,2.10,1752.02,283.2,0,Fri Apr 30 19:23:33 2021
1,1646,1.97,1487.85,356.0,0,Fri Apr 30 19:23:33 2021
2,1072,2.44,2819.96,145.5,0,Fri Apr 30 19:23:40 2021
2,1097,2.42,2732.91,152.0,1,Fri Apr 30 19:23:40 2021
1,1647,1.97,1486.34,356.5,0,Fri Apr 30 19:23:39 2021
1,1491,2.10,1746.48,284.5,0,Fri Apr 30 19:23:39 2021
2,1227,2.31,2337.41,189.2,0,Fri Apr 30 19:23:46 2021
2,1137,2.38,2601.58,162.8,1,Fri Apr 30 19:23:46 2021
1,1580,2.03,1591.77,323.9,0,Fri Apr 30 19:23:46 2021
1,1587,2.02,1580.34,327.2,0,Fri Apr 30 19:23:46 2021
2,1215,2.32,2370.37,185.5,0,Fri Apr 30 19:23:52 2021
2,1161,2.36,2527.13,169.6,0,Fri Apr 30 19:23:52 2021
1,1597,2.01,1564.18,331.9,0,Fri Apr 30 19:23:52 2021
1,1530,2.07,1676.47,301.2,0,Fri Apr 30 19:23:52 2021
2,1217,2.32,2364.83,186.1,0,Fri Apr 30 19:23:58 2021
2,1200,2.33,2412.50,181.0,0,Fri Apr 30 19:23:58 2021
1,1503,2.09,1724.55,289.5,0,Fri Apr 30 19:23:58 2021
1,1621,1.99,1526.22,343.5,0,Fri Apr 30 19:23:58 2021
2,1178,2.35,2476.23,174.5,0,Fri Apr 30 19:24:04 2021
2,1182,2.35,2464.47,175.7,0,Fri Apr 30 19:24:04 2021
2,971,2.52,3217.30,121.0,0,Fri Apr 30 19:24:10 2021
2,1073,2.44,2816.40,145.7,0,Fri Apr 30 19:24:10 2021
1,1603,2.01,1554.59,334.8,0,Fri Apr 30 19:24:10 2021
1,1490,2.10,1748.32,284.0,0,Fri Apr 30 19:24:10 2021
2,1117,2.40,2666.07,157.3,0,Fri Apr 30 19:24:16 2021
2,1238,2.30,2307.75,192.6,0,Fri Apr 30 19:24:16 2021
1,1507,2.09,1717.32,291.2,0,Fri Apr 30 19:24:16 2021
1,1663,1.96,1462.42,364.7,0,Fri Apr 30 19:24:16 2021
2,1200,2.33,2412.50,181.0,0,Fri Apr 30 19:24:22 2021
2,1219,2.32,2359.31,186.7,0,Fri Apr 30 19:24:22 2021
1,1654,1.97,1475.82,360.1,0,Fri Apr 30 19:24:22 2021
1,1511,2.08,1710.13,293.0,0,Fri Apr 30 19:24:22 2021
1,1637,1.98,1501.53,351.5,0,Fri Apr 30 19:24:28 2021
1,1665,1.96,1459.46,365.7,0,Fri Apr 30 19:24:28 2021
1,1443,2.14,1837.84,264.9,0,Fri Apr 30 19:24:34 2021
1,1508,2.08,1715.52,291.7,0,Fri Apr 30 19:24:34 2021
2,1164,2.36,2518.04,170.4,0,Fri Apr 30 19:24:41 2021
2,1110,2.41,2689.19,155.5,0,Fri Apr 30 19:24:41 2021
2,1111,2.40,2685.87,155.7,0,Fri Apr 30 19:24:47 2021
2,1179,2.35,2473.28,174.8,1,Fri Apr 30 19:24:47 2021
1,1535,2.06,1667.75,303.4,0,Fri Apr 30 19:24:47 2021
1,1658,1.96,1469.84,362.1,0,Fri Apr 30 19:24:47 2021
1,1514,2.08,1704.76,294.2,0,Fri Apr 30 19:24:53 2021
1,1506,2.09,1719.12,290.8,0,Fri Apr 30 19:24:53 2021
2,1101,2.41,2719.35,153.1,0,Fri Apr 30 19:24:53 2021
2,1248,2.29,2281.25,195.7,1,Fri Apr 30 19:24:53 2021
2,1147,2.38,2570.18,165.6,0,Fri Apr 30 19:24:59 2021
2,1210,2.32,2384.30,184.0,0,Fri Apr 30 19:24:59 2021
1,1502,2.09,1726.36,289.1,0,Fri Apr 30 19:24:59 2021
1,1589,2.02,1577.09,328.1,0,Fri Apr 30 19:24:59 2021
1,1534,2.06,1669.49,303.0,0,Fri Apr 30 19:25:05 2021
1,1607,2.00,1548.23,336.7,0,Fri Apr 30 19:25:05 2021
2,1168,2.36,2505.99,171.6,1,Fri Apr 30 19:25:11 2021
2,1147,2.38,2570.18,165.6,0,Fri Apr 30 19:25:11 2021
1,1812,1.84,1259.93,449.3,1,Fri Apr 30 19:25:11 2021
1,1499,2.09,1731.82,287.8,0,Fri Apr 30 19:25:11 2021
