266	109	800	11
84	39	1000	28
47	79	1000	48
83	79	1000	28
126	33	1000	16
17	33	1000	90
202	41	1000	7
141	109	1000	13
277	109	800	5
141	99	1000	13
185	79	1000	9
197	39	1000	8
113	115	1000	20
13	79	1000	95
251	79	1000	0
99	79	1000	24
117	109	1000	18
14	33	1000	95
118	109	1000	18
39	79	1000	49
3	47	1000	166
1	79	1000	176
111	47	1000	22
272	39	800	7
165	99	1000	11
77	49	1000	34
187	39	1000	9
59	79	1000	44
69	79	1000	38
15	79	1000	93
8	79	1000	125
13	79	1000	95
199	49	1000	8
15	79	1000	93
241	79	1000	2
13	79	1000	95
152	33	1000	11
164	99	1000	11
250	59	1000	0
90	79	1000	25
145	79	1000	12
63	79	1000	43
205	33	1000	7
258	79	800	29
104	46	1000	23
16	79	1000	93
185	49	1000	9
66	79	1000	42
174	39	1000	11
141	109	1000	13
34	79	1000	61
70	39	1000	36
83	79	1000	28
101	33	1000	24
42	33	1000	48
36	33	1000	58
145	79	1000	12
13	79	1000	95
227	79	1000	4
138	79	1000	13
21	79	1000	86
217	33	1000	5
45	39	1000	48
237	59	1000	3
16	79	1000	93
15	79	1000	93
16	79	1000	93
16	79	1000	93
275	109	800	7
115	39	1000	19
146	79	1000	12
56	79	1000	44
67	79	1000	41
259	79	800	29
79	39	1000	32
139	49	1000	13
135	33	1000	14
274	109	800	7
260	61	800	23
12	79	1000	96
12	79	1000	96
16	79	1000	93
20	79	1000	86
269	79	800	10
47	79	1000	48
64	79	1000	42
99	39	1000	24
193	39	1000	9
177	59	1000	10
157	79	1000	11
65	59	1000	42
276	109	800	5
252	39	1000	0
48	61	1000	47
161	99	1000	11
273	49	800	7
12	79	1000	96
136	33	1000	13
227	79	1000	4
161	59	1000	11
87	79	1000	27
161	59	1000	11
135	33	1000	14
194	39	1000	9
73	79	1000	35
13	79	1000	95
194	79	1000	9
89	39	1000	26
122	33	1000	17
50	46	1000	47
238	59	1000	3
17	33	1000	90
73	39	1000	35
74	33	1000	34
273	109	800	7
184	33	1000	10
21	79	1000	86
199	49	1000	8
15	79	1000	93
153	39	1000	11
62	79	1000	43
220	39	1000	4
16	79	1000	93
50	46	1000	47
138	79	1000	13
20	79	1000	86
15	79	1000	93
13	79	1000	95
249	59	1000	0
156	79	1000	11
141	99	1000	13
16	79	1000	93
121	46	1000	17
274	109	800	7
106	33	1000	23
6	83,2	1000	144
83	79	1000	28
256	79	1000	0
280	109	800	3
15	79	1000	93
257	109	800	31
20	79	1000	86
103	39	1000	24
256	79	1000	0
20	79	1000	86
196	39	1000	9
122	33	1000	17
210	33	1000	6
190	39	1000	9
273	109	800	7
278	39	800	4
21	79	1000	86
86	39	1000	27
102	59	1000	24
154	99	1000	11
53	39	1000	46
280	109	800	3
113	115	1000	20
16	79	1000	93
261	61	800	23
33	79	1000	62
253	59	1000	0
15	79	1000	93
50	46	1000	47
126	33	1000	16
154	99	1000	11
247	39	1000	1
146	79	1000	12
252	39	1000	0
84	39	1000	28
265	49	800	11
45	39	1000	48
16	79	1000	93
6	83,2	1000	144
111	47	1000	22
15	79	1000	93
253	59	1000	0
222	39	1000	4
253	59	1000	0
165	99	1000	11
12	79	1000	96
38	42	1000	49
16	79	1000	93
146	79	1000	12
276	109	800	5
262	39	800	15
281	109	800	2
183	99	1000	10
86	79	1000	27
67	79	1000	41
113	115	1000	20
35	59	1000	59
239	59	1000	2
133	59	1000	14
98	79	1000	24
39	79	1000	49
89	39	1000	26
33	79	1000	62
16	79	1000	93
83	79	1000	28
21	79	1000	86
43	33	1000	48
100	39	1000	24
16	79	1000	93
9	33	1000	124
229	59	1000	3
165	99	1000	11
128	99	1000	16
135	33	1000	14
263	79	800	15
16	79	1000	93
83	79	1000	28
113	83	1000	20
241	79	1000	2
91	39	1000	25
7	33	1000	129
15	79	1000	93
35	59	1000	59
99	39	1000	24
12	79	1000	96
121	46	1000	17
191	79	1000	9
15	79	1000	93
117	109	1000	18
189	39	1000	9
153	39	1000	11
217	33	1000	5
146	79	1000	12
21	79	1000	86
182	39	1000	10
211	59	1000	5
166	39	1000	11
10	33	1000	114
257	109	800	31
165	99	1000	11
263	79	800	15
39	79	1000	49
129	33	1000	15
70	39	1000	36
94	59	1000	25
121	46	1000	17
15	79	1000	93
165	99	1000	11
15	79	1000	93
160	39	1000	11
39	79	1000	49
83	79	1000	28
276	109	800	5
237	59	1000	3
3	47	1000	166
193	39	1000	9
275	109	800	7
204	59	1000	7
114	109	1000	20
48	61	1000	47
16	79	1000	93
128	99	1000	16
64	79	1000	42
16	79	1000	93
52	39	1000	46
91	39	1000	25
281	109	800	2
280	109	800	3
241	79	1000	2
52	79	1000	46
212	59	1000	5
254	59	1000	0
241	79	1000	2
74	33	1000	34
254	59	1000	0
122	33	1000	17
39	79	1000	49
112	109	1000	21
15	79	1000	93
165	99	1000	11
100	39	1000	24
67	79	1000	41
195	99	1000	9
128	109	1000	16
271	59	800	10
238	59	1000	3
32	79	1000	64
269	39	800	10
233	39	1000	3
224	59	1000	4
259	79	800	29
47	59	1000	48
251	79	1000	0
83	79	1000	28
12	79	1000	96
124	109	1000	17
16	79	1000	93
34	79	1000	61
82	79	1000	29
94	59	1000	25
253	59	1000	0
270	59	800	10
269	39	800	10
58	59	1000	44
33	79	1000	62
258	79	800	29
32	79	1000	64
151	49	1000	11
193	79	1000	9
242	39	1000	2
191	79	1000	9
251	79	1000	0
260	61	800	23
85	79	1000	28
15	79	1000	93
165	99	1000	11
20	79	1000	86
199	49	1000	8
99	79	1000	24
173	59	1000	11
37	47	1000	50
68	33	1000	40
5	46	1000	148
259	79	800	29
126	33	1000	16
155	79	1000	11
12	79	1000	96
100	79	1000	24
16	79	1000	93
23	47	1000	83
207	59	1000	6
25	47	1000	78
164	99	1000	11
51	33	1000	46
249	59	1000	0
117	109	1000	18
241	79	1000	2
185	79	1000	9
219	39	1000	5
9	33	1000	124
18	33	1000	87
31	79	1000	65
153	39	1000	11
167	59	1000	11
168	59	1000	11
12	79	1000	96
204	99	1000	7
107	33	1000	23
228	39	1000	4
16	79	1000	93
52	79	1000	46
37	47	1000	50
51	33	1000	46
16	79	1000	93
153	39	1000	11
130	33	1000	15
227	79	1000	4
3	47	1000	166
261	61	800	23
81	49	1000	29
145	79	1000	12
188	46	1000	9
54	79	1000	46
16	79	1000	93
165	99	1000	11
98	79	1000	24
97	39	1000	24
85	79	1000	28
150	109	1000	12
164	99	1000	11
21	79	1000	86
180	33	1000	10
274	109	800	7
24	33	1000	80
273	109	800	7
15	79	1000	93
30	79	1000	66
281	109	800	2
256	79	1000	0
148	39	1000	12
45	39	1000	48
145	79	1000	12
12	79	1000	96
46	39	1000	48
170	59	1000	11
15	79	1000	93
45	39	1000	48
71	39	1000	36
118	109	1000	18
39	79	1000	49
275	109	800	7
185	49	1000	9
251	79	1000	0
165	99	1000	11
77	49	1000	34
63	79	1000	43
15	79	1000	93
15	79	1000	93
63	79	1000	43
124	109	1000	17
71	39	1000	36
111	47	1000	22
11	33	1000	100
251	79	1000	0
99	39	1000	24
92	79	1000	25
159	39	1000	11
161	99	1000	11
4	59	1000	157
185	79	1000	9
15	79	1000	93
163	99	1000	11
213	39	1000	5
15	79	1000	93
142	33	1000	13
114	109	1000	20
31	79	1000	65
15	79	1000	93
171	79	1000	11
209	33	1000	6
267	79	800	11
137	33	1000	13
13	79	1000	95
218	39	1000	5
1	59	1000	176
15	79	1000	93
193	39	1000	9
12	79	1000	96
265	109	800	11
83	79	1000	28
112	109	1000	21
68	33	1000	40
16	79	1000	93
276	109	800	5
274	49	800	7
54	79	1000	46
232	39	1000	3
269	39	800	10
150	109	1000	12
180	33	1000	10
92	79	1000	25
174	39	1000	11
15	79	1000	93
152	33	1000	11
43	33	1000	48
164	99	1000	11
161	99	1000	11
242	39	1000	2
178	33	1000	10
85	79	1000	28
30	79	1000	66
16	79	1000	93
127	119	1000	16
153	39	1000	11
86	79	1000	27
87	39	1000	27
3	47	1000	166
99	79	1000	24
214	39	1000	5
119	79	1000	18
143	59	1000	12
66	79	1000	42
273	49	800	7
15	79	1000	93
86	79	1000	27
63	79	1000	43
251	79	1000	0
108	33	1000	23
117	109	1000	18
155	79	1000	11
125	109	1000	17
220	39	1000	4
263	39	800	15
51	33	1000	46
184	33	1000	10
152	33	1000	11
99	79	1000	24
11	33	1000	100
16	79	1000	93
197	39	1000	8
190	39	1000	9
1	79	1000	176
