256	11	3200	26
257	13	3200	26
258	16	3200	26
259	18	3200	26
260	21	3200	26
261	5	3200	27
262	6	3200	27
263	7	3200	27
264	9	3200	27
265	10	3200	27
266	12	3200	27
267	14	3200	27
268	17	3200	27
269	19	3200	27
270	22	3200	27
271	6	3200	28
272	7	3200	28
273	8	3200	28
274	10	3200	28
275	11	3200	28
276	13	3200	28
277	15	3200	28
278	18	3200	28
279	20	3200	28
280	23	3200	28
281	7	3200	29
282	8	3200	29
283	9	3200	29
284	11	3200	29
285	12	3200	29
286	14	3200	29
287	16	3200	29
288	19	3200	29
289	21	3200	29
290	24	3200	29
291	8	3200	30
292	9	3200	30
293	10	3200	30
294	12	3200	30
295	13	3200	30
296	15	3200	30
297	17	3200	30
298	20	3200	30
299	22	3200	30
300	25	3200	30
301	8	3200	31
302	9	3200	31
303	10	3200	31
304	12	3200	31
305	13	3200	31
306	15	3200	31
307	17	3200	31
308	20	3200	31
309	22	3200	31
310	25	3200	31
311	7	3200	32
312	8	3200	32
313	9	3200	32
314	11	3200	32
315	12	3200	32
316	14	3200	32
317	16	3200	32
318	19	3200	32
319	21	3200	32
320	24	3200	32
321	6	3200	33
322	7	3200	33
323	8	3200	33
324	10	3200	33
325	11	3200	33
326	13	3200	33
327	15	3200	33
328	18	3200	33
329	20	3200	33
330	23	3200	33
331	5	3200	34
332	6	3200	34
333	7	3200	34
334	9	3200	34
335	10	3200	34
336	12	3200	34
337	14	3200	34
338	17	3200	34
339	19	3200	34
340	22	3200	34
341	4	3200	35
342	5	3200	35
343	6	3200	35
344	8	3200	35
345	9	3200	35
346	11	3200	35
347	13	3200	35
348	16	3200	35
349	18	3200	35
350	21	3200	35
351	4	3200	36
352	5	3200	36
353	6	3200	36
354	8	3200	36
355	9	3200	36
356	11	3200	36
357	13	3200	36
358	16	3200	36
359	18	3200	36
360	21	3200	36
361	5	3200	37
362	6	3200	37
363	7	3200	37
364	9	3200	37
365	10	3200	37
366	12	3200	37
367	14	3200	37
368	17	3200	37
369	19	3200	37
370	22	3200	37
371	6	3200	38
372	7	3200	38
373	8	3200	38
374	10	3200	38
375	11	3200	38
376	13	3200	38
377	15	3200	38
378	18	3200	38
379	20	3200	38
380	23	3200	38
381	7	3200	39
382	8	3200	39
383	9	3200	39
384	11	3200	39
385	12	3200	39
386	14	3200	39
387	16	3200	39
388	19	3200	39
389	21	3200	39
390	24	3200	39
391	8	3200	40
392	9	3200	40
393	10	3200	40
394	12	3200	40
395	13	3200	40
396	15	3200	40
397	17	3200	40
398	20	3200	40
399	22	3200	40
400	25	3200	40
401	11	3200	41
402	12	3200	41
403	13	3200	41
404	15	3200	41
405	16	3200	41
406	18	3200	41
407	20	3200	41
408	23	3200	41
409	25	3200	41
410	28	3200	41
411	10	3200	42
412	11	3200	42
413	12	3200	42
414	14	3200	42
415	15	3200	42
416	17	3200	42
417	19	3200	42
418	22	3200	42
419	24	3200	42
420	27	3200	42
421	9	3200	43
422	10	3200	43
423	11	3200	43
424	13	3200	43
425	14	3200	43
426	16	3200	43
427	18	3200	43
428	21	3200	43
429	23	3200	43
430	26	3200	43
431	8	3200	44
432	9	3200	44
433	10	3200	44
434	12	3200	44
435	13	3200	44
436	15	3200	44
437	17	3200	44
438	20	3200	44
439	22	3200	44
440	25	3200	44
441	7	3200	45
442	8	3200	45
443	9	3200	45
444	11	3200	45
445	12	3200	45
446	14	3200	45
447	16	3200	45
448	19	3200	45
449	21	3200	45
450	24	3200	45
451	7	3200	46
452	8	3200	46
453	9	3200	46
454	11	3200	46
455	12	3200	46
456	14	3200	46
457	16	3200	46
458	19	3200	46
459	21	3200	46
460	24	3200	46
461	8	3200	47
462	9	3200	47
463	10	3200	47
464	12	3200	47
465	13	3200	47
466	15	3200	47
467	17	3200	47
468	20	3200	47
469	22	3200	47
470	25	3200	47
471	9	3200	48
472	10	3200	48
473	11	3200	48
474	13	3200	48
475	14	3200	48
476	16	3200	48
477	18	3200	48
478	21	3200	48
479	23	3200	48
480	26	3200	48
481	10	3200	49
482	11	3200	49
483	12	3200	49
484	14	3200	49
485	15	3200	49
486	17	3200	49
487	19	3200	49
488	22	3200	49
489	24	3200	49
490	27	3200	49
491	11	3200	50
492	12	3200	50
493	13	3200	50
494	15	3200	50
495	16	3200	50
496	18	3200	50
497	20	3200	50
498	23	3200	50
499	25	3200	50
500	28	3200	50
;
